name,fuzzies,base_eq,fuzzy_eq,fuzzy_neq,fuzzy_err,top_i
db2csv/network_1/0022_dev,16,-2,0,0,0,
db2csv/network_1/0026_dev,16,-2,0,0,0,
db2csv/network_1/0050_dev,16,1,16,0,0,3
db2csv/network_1/0023_dev,16,-2,0,0,0,
db2csv/network_1/0029_dev,16,0,5,11,0,-1
db2csv/network_1/0032_dev,16,1,16,0,0,1
db2csv/network_1/0055_dev,16,-2,0,0,0,
db2csv/network_1/0016_dev,16,-2,0,0,0,
db2csv/network_1/0053_dev,16,-2,0,0,0,
db2csv/network_1/0006_dev,16,-2,0,0,0,
db2csv/network_1/0010_dev,16,1,16,0,0,1
db2csv/network_1/0054_dev,16,-2,0,0,0,
db2csv/network_1/0037_dev,16,-2,0,0,0,
db2csv/network_1/0040_dev,16,-2,0,0,0,
db2csv/network_1/0027_dev,16,1,16,0,0,1
db2csv/network_1/0020_dev,16,1,16,0,0,1
db2csv/network_1/0044_dev,16,-2,0,0,0,
db2csv/network_1/0005_dev,16,-2,0,0,0,
db2csv/network_1/0007_dev,16,1,16,0,0,1
db2csv/network_1/0056_dev,16,-2,0,0,0,
db2csv/network_1/0015_dev,16,-2,0,0,0,
db2csv/network_1/0045_dev,16,-2,0,0,0,
db2csv/network_1/0012_dev,16,1,16,0,0,1
db2csv/network_1/0038_dev,16,0,0,16,0,-1
db2csv/network_1/0036_dev,16,-2,0,0,0,
db2csv/network_1/0039_dev,16,-2,0,0,0,
db2csv/network_1/0052_dev,16,1,4,12,0,-1
db2csv/network_1/0013_dev,16,1,16,0,0,1
db2csv/network_1/0002_dev,16,-2,0,0,0,
db2csv/network_1/0009_dev,16,1,16,0,0,1
db2csv/network_1/0001_dev,16,-2,0,0,0,
db2csv/network_1/0017_dev,16,-5,0,0,0,
db2csv/network_1/0051_dev,16,1,6,10,0,-1
db2csv/network_1/0042_dev,16,-2,0,0,0,
db2csv/network_1/0034_dev,16,-2,0,0,0,
db2csv/network_1/0049_dev,16,1,16,0,0,1
db2csv/network_1/0014_dev,16,1,16,0,0,1
db2csv/network_1/0048_dev,16,1,0,16,0,-1
db2csv/network_1/0003_dev,16,-2,0,0,0,
db2csv/network_1/0018_dev,16,-5,0,0,0,
db2csv/network_1/0004_dev,16,-2,0,0,0,
db2csv/network_1/0046_dev,16,-2,0,0,0,
db2csv/network_1/0021_dev,16,-2,0,0,0,
db2csv/network_1/0024_dev,16,-2,0,0,0,
db2csv/orchestra/0025_dev,16,1,16,0,0,1
db2csv/orchestra/0008_dev,16,-2,0,0,0,
db2csv/orchestra/0011_dev,16,1,16,0,0,1
db2csv/orchestra/0031_dev,16,-2,0,0,0,
db2csv/orchestra/0019_dev,16,-2,0,0,0,
db2csv/orchestra/0028_dev,16,-2,0,0,0,
db2csv/orchestra/0035_dev,16,1,16,0,0,3
db2csv/orchestra/0030_dev,16,-2,0,0,0,
db2csv/orchestra/0033_dev,16,-2,0,0,0,
db2csv/orchestra/0022_dev,16,1,16,0,0,4
db2csv/orchestra/0026_dev,16,1,16,0,0,1
db2csv/orchestra/0023_dev,16,-5,0,0,0,
db2csv/orchestra/0029_dev,16,-2,0,0,0,
db2csv/orchestra/0032_dev,16,-2,0,0,0,
db2csv/orchestra/0016_dev,16,-2,0,0,0,
db2csv/orchestra/0006_dev,16,-12,0,0,0,
db2csv/orchestra/0010_dev,16,-2,0,0,0,
db2csv/orchestra/0037_dev,16,1,16,0,0,1
db2csv/orchestra/0040_dev,16,1,16,0,0,1
db2csv/orchestra/0027_dev,16,-2,0,0,0,
db2csv/orchestra/0020_dev,16,-2,0,0,0,
db2csv/orchestra/0005_dev,16,-12,0,0,0,
db2csv/orchestra/0007_dev,16,-2,0,0,0,
db2csv/orchestra/0015_dev,16,-2,0,0,0,
db2csv/orchestra/0012_dev,16,1,16,0,0,1
db2csv/orchestra/0038_dev,16,1,16,0,0,1
db2csv/orchestra/0036_dev,16,1,16,0,0,1
db2csv/orchestra/0039_dev,16,1,16,0,0,2
db2csv/orchestra/0013_dev,16,-2,0,0,0,
db2csv/orchestra/0002_dev,16,-2,0,0,0,
db2csv/orchestra/0009_dev,16,-2,0,0,0,
db2csv/orchestra/0001_dev,16,-2,0,0,0,
db2csv/orchestra/0017_dev,16,-2,0,0,0,
db2csv/orchestra/0034_dev,16,-2,0,0,0,
db2csv/orchestra/0014_dev,16,-2,0,0,0,
db2csv/orchestra/0003_dev,16,-2,0,0,0,
db2csv/orchestra/0018_dev,16,-2,0,0,0,
db2csv/orchestra/0004_dev,16,-2,0,0,0,
db2csv/orchestra/0021_dev,16,1,16,0,0,4
db2csv/orchestra/0024_dev,16,-5,0,0,0,
db2csv/pets_1/0025_dev,16,1,16,0,0,1
db2csv/pets_1/0008_dev,16,1,16,0,0,1
db2csv/pets_1/0011_dev,16,-2,0,0,0,
db2csv/pets_1/0031_dev,16,-2,0,0,0,
db2csv/pets_1/0019_dev,16,1,16,0,0,1
db2csv/pets_1/0028_dev,16,-2,0,0,0,
db2csv/pets_1/0035_dev,16,-2,0,0,0,
db2csv/pets_1/0041_dev,16,-2,0,0,0,
db2csv/pets_1/0030_dev,16,-2,0,0,0,
db2csv/pets_1/0033_dev,16,1,16,0,0,1
db2csv/pets_1/0022_dev,16,-12,0,0,0,
db2csv/pets_1/0026_dev,16,1,16,0,0,1
db2csv/pets_1/0023_dev,16,-2,0,0,0,
db2csv/pets_1/0029_dev,16,-2,0,0,0,
db2csv/pets_1/0032_dev,16,-2,0,0,0,
db2csv/pets_1/0016_dev,16,1,16,0,0,1
db2csv/pets_1/0006_dev,16,-2,0,0,0,
db2csv/pets_1/0010_dev,16,0,5,11,0,-1
db2csv/pets_1/0037_dev,16,1,16,0,0,1
db2csv/pets_1/0040_dev,16,1,9,7,0,-1
db2csv/pets_1/0027_dev,16,-2,0,0,0,
db2csv/pets_1/0020_dev,16,-12,0,0,0,-1
db2csv/pets_1/0005_dev,16,-2,0,0,0,
db2csv/pets_1/0007_dev,16,1,16,0,0,1
db2csv/pets_1/0015_dev,16,1,16,0,0,1
db2csv/pets_1/0012_dev,16,-2,0,0,0,
db2csv/pets_1/0038_dev,16,1,16,0,0,1
db2csv/pets_1/0036_dev,16,-2,0,0,0,
db2csv/pets_1/0039_dev,16,0,11,5,0,-1
db2csv/pets_1/0013_dev,16,1,16,0,0,4
db2csv/pets_1/0002_dev,16,1,16,0,0,1
db2csv/pets_1/0009_dev,16,1,16,0,0,1
db2csv/pets_1/0001_dev,16,1,16,0,0,1
db2csv/pets_1/0017_dev,16,1,2,14,0,-1
db2csv/pets_1/0042_dev,16,-2,0,0,0,
db2csv/pets_1/0034_dev,16,1,16,0,0,2
db2csv/pets_1/0014_dev,16,1,16,0,0,3
db2csv/pets_1/0003_dev,16,-2,0,0,0,
db2csv/pets_1/0018_dev,16,-12,0,0,0,-1
db2csv/pets_1/0004_dev,16,-2,0,0,0,
db2csv/pets_1/0021_dev,16,-12,0,0,0,-1
db2csv/pets_1/0024_dev,16,-2,0,0,0,
db2csv/poker_player/0025_dev,16,-2,0,0,0,
db2csv/poker_player/0008_dev,16,-2,0,0,0,
db2csv/poker_player/0011_dev,16,1,16,0,0,1
db2csv/poker_player/0031_dev,16,1,16,0,0,1
db2csv/poker_player/0019_dev,16,-5,0,0,0,
db2csv/poker_player/0028_dev,16,-2,0,0,0,
db2csv/poker_player/0035_dev,16,-12,0,0,0,
db2csv/poker_player/0030_dev,16,-2,0,0,0,
db2csv/poker_player/0033_dev,16,-5,0,0,0,
db2csv/poker_player/0022_dev,16,-2,0,0,0,
db2csv/poker_player/0026_dev,16,-2,0,0,0,
db2csv/poker_player/0023_dev,16,1,16,0,0,1
db2csv/poker_player/0029_dev,16,-2,0,0,0,
db2csv/poker_player/0032_dev,16,1,16,0,0,1
db2csv/poker_player/0016_dev,16,1,16,0,0,1
db2csv/poker_player/0006_dev,16,-2,0,0,0,
db2csv/poker_player/0010_dev,16,-2,0,0,0,
db2csv/poker_player/0037_dev,16,-2,0,0,0,
db2csv/poker_player/0040_dev,16,-2,0,0,0,
db2csv/poker_player/0027_dev,16,-2,0,0,0,
db2csv/poker_player/0020_dev,16,-5,0,0,0,
db2csv/poker_player/0005_dev,16,-2,0,0,0,
db2csv/poker_player/0007_dev,16,-2,0,0,0,
db2csv/poker_player/0015_dev,16,1,16,0,0,1
db2csv/poker_player/0012_dev,16,1,16,0,0,1
db2csv/poker_player/0038_dev,16,-2,0,0,0,
db2csv/poker_player/0036_dev,16,-12,0,0,0,
db2csv/poker_player/0039_dev,16,-2,0,0,0,
db2csv/poker_player/0013_dev,16,-2,0,0,0,
db2csv/poker_player/0002_dev,16,-2,0,0,0,
db2csv/poker_player/0009_dev,16,-2,0,0,0,
db2csv/poker_player/0001_dev,16,-2,0,0,0,
db2csv/poker_player/0017_dev,16,-2,0,0,0,
db2csv/poker_player/0034_dev,16,-5,0,0,0,
db2csv/poker_player/0014_dev,16,-2,0,0,0,
db2csv/poker_player/0003_dev,16,-2,0,0,0,
db2csv/poker_player/0018_dev,16,-2,0,0,0,
db2csv/poker_player/0004_dev,16,-2,0,0,0,
db2csv/poker_player/0021_dev,16,-2,0,0,0,
db2csv/poker_player/0024_dev,16,1,16,0,0,1
db2csv/real_estate_properties/0002_dev,16,1,16,0,0,1
db2csv/real_estate_properties/0001_dev,16,-2,0,0,0,
db2csv/real_estate_properties/0003_dev,16,-2,0,0,0,
db2csv/real_estate_properties/0004_dev,16,0,0,16,0,-1
db2csv/singer/0025_dev,16,-2,0,0,0,
db2csv/singer/0008_dev,16,-12,0,0,0,
db2csv/singer/0011_dev,16,-2,0,0,0,
db2csv/singer/0019_dev,16,-2,0,0,0,
db2csv/singer/0028_dev,16,-2,0,0,0,
db2csv/singer/0030_dev,16,0,1,15,0,-1
db2csv/singer/0022_dev,16,1,16,0,0,1
db2csv/singer/0026_dev,16,-2,0,0,0,
db2csv/singer/0023_dev,16,1,16,0,0,1
db2csv/singer/0029_dev,16,0,1,15,0,-1
db2csv/singer/0016_dev,16,-2,0,0,0,
db2csv/singer/0006_dev,16,-2,0,0,0,
db2csv/singer/0010_dev,16,1,16,0,0,1
db2csv/singer/0027_dev,16,-2,0,0,0,
db2csv/singer/0020_dev,16,-2,0,0,0,
db2csv/singer/0005_dev,16,-2,0,0,0,
db2csv/singer/0007_dev,16,-12,0,0,0,
db2csv/singer/0015_dev,16,-2,0,0,0,
db2csv/singer/0012_dev,16,-2,0,0,0,
db2csv/singer/0013_dev,16,-2,0,0,0,
db2csv/singer/0002_dev,16,-2,0,0,0,
db2csv/singer/0009_dev,16,1,16,0,0,1
db2csv/singer/0001_dev,16,-2,0,0,0,
db2csv/singer/0017_dev,16,-2,0,0,0,
db2csv/singer/0014_dev,16,-2,0,0,0,
db2csv/singer/0003_dev,16,-2,0,0,0,
db2csv/singer/0018_dev,16,-2,0,0,0,
db2csv/singer/0004_dev,16,-2,0,0,0,
db2csv/singer/0021_dev,16,1,16,0,0,1
db2csv/singer/0024_dev,16,1,16,0,0,2
db2csv/student_transcripts_tracking/0063_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0067_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0064_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0025_dev,16,0,2,14,0,-1
db2csv/student_transcripts_tracking/0047_dev,16,1,16,0,0,1
db2csv/student_transcripts_tracking/0008_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0078_dev,16,0,7,9,0,-1
db2csv/student_transcripts_tracking/0011_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0031_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0019_dev,16,1,16,0,0,1
db2csv/student_transcripts_tracking/0069_dev,16,0,7,9,0,-1
db2csv/student_transcripts_tracking/0061_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0028_dev,16,-12,0,0,0,
db2csv/student_transcripts_tracking/0066_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0035_dev,16,-8,0,0,0,
db2csv/student_transcripts_tracking/0043_dev,16,0,12,4,0,-1
db2csv/student_transcripts_tracking/0041_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0030_dev,16,-12,0,0,0,-1
db2csv/student_transcripts_tracking/0033_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0077_dev,16,0,7,9,0,-1
db2csv/student_transcripts_tracking/0022_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0026_dev,16,0,2,14,0,-1
db2csv/student_transcripts_tracking/0050_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0023_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0029_dev,16,1,16,0,0,3
db2csv/student_transcripts_tracking/0032_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0055_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0016_dev,16,1,7,9,0,-1
db2csv/student_transcripts_tracking/0053_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0006_dev,16,1,16,0,0,1
db2csv/student_transcripts_tracking/0010_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0074_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0054_dev,16,0,0,16,0,-1
db2csv/student_transcripts_tracking/0037_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0040_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0027_dev,16,-12,0,0,0,
db2csv/student_transcripts_tracking/0020_dev,16,0,0,16,0,-1
db2csv/student_transcripts_tracking/0044_dev,16,0,12,4,0,-1
db2csv/student_transcripts_tracking/0005_dev,16,-12,0,0,0,
db2csv/student_transcripts_tracking/0007_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0056_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0015_dev,16,1,7,9,0,-1
db2csv/student_transcripts_tracking/0045_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0012_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0076_dev,16,1,16,0,0,1
db2csv/student_transcripts_tracking/0060_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0065_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0038_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0075_dev,16,-12,0,0,0,
db2csv/student_transcripts_tracking/0068_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0036_dev,16,-8,0,0,0,
db2csv/student_transcripts_tracking/0072_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0039_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0052_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0013_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0002_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0009_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0001_dev,16,-12,0,0,0,
db2csv/student_transcripts_tracking/0017_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0051_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0042_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0057_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0034_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0070_dev,16,0,7,9,0,-1
db2csv/student_transcripts_tracking/0058_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0049_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0014_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0048_dev,16,0,12,4,0,-1
db2csv/student_transcripts_tracking/0003_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0018_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0059_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0004_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0071_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0046_dev,16,-5,0,0,0,
db2csv/student_transcripts_tracking/0021_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0024_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0062_dev,16,-2,0,0,0,
db2csv/student_transcripts_tracking/0073_dev,16,-2,0,0,0,
db2csv/tvshow/0025_dev,16,1,16,0,0,1
db2csv/tvshow/0047_dev,16,0,1,15,0,-1
db2csv/tvshow/0008_dev,16,-2,0,0,0,
db2csv/tvshow/0011_dev,16,-2,0,0,0,
db2csv/tvshow/0031_dev,16,-5,0,0,0,
db2csv/tvshow/0019_dev,16,1,16,0,0,1
db2csv/tvshow/0061_dev,16,0,1,15,0,-1
db2csv/tvshow/0028_dev,16,1,16,0,0,1
db2csv/tvshow/0035_dev,16,-5,0,0,0,
db2csv/tvshow/0043_dev,16,-2,0,0,0,
db2csv/tvshow/0041_dev,16,1,16,0,0,1
db2csv/tvshow/0030_dev,16,-2,0,0,0,
db2csv/tvshow/0033_dev,16,-2,0,0,0,
db2csv/tvshow/0022_dev,16,-2,0,0,0,
db2csv/tvshow/0026_dev,16,1,16,0,0,1
db2csv/tvshow/0050_dev,16,1,16,0,0,1
db2csv/tvshow/0023_dev,16,-2,0,0,0,
db2csv/tvshow/0029_dev,16,-2,0,0,0,
db2csv/tvshow/0032_dev,16,-5,0,0,0,
db2csv/tvshow/0055_dev,16,-5,0,0,0,
db2csv/tvshow/0016_dev,16,1,16,0,0,1
db2csv/tvshow/0053_dev,16,1,16,0,0,1
db2csv/tvshow/0006_dev,16,1,16,0,0,1
db2csv/tvshow/0010_dev,16,1,16,0,0,1
db2csv/tvshow/0054_dev,16,1,16,0,0,1
db2csv/tvshow/0037_dev,16,1,16,0,0,1
db2csv/tvshow/0040_dev,16,1,16,0,0,1
db2csv/tvshow/0027_dev,16,1,16,0,0,1
db2csv/tvshow/0020_dev,16,1,16,0,0,1
db2csv/tvshow/0044_dev,16,-2,0,0,0,
db2csv/tvshow/0005_dev,16,1,16,0,0,2
db2csv/tvshow/0007_dev,16,-2,0,0,0,
db2csv/tvshow/0056_dev,16,-5,0,0,0,
db2csv/tvshow/0015_dev,16,1,16,0,0,1
db2csv/tvshow/0045_dev,16,-5,0,0,0,
db2csv/tvshow/0012_dev,16,-2,0,0,0,
db2csv/tvshow/0060_dev,16,-5,0,0,0,
db2csv/tvshow/0038_dev,16,1,16,0,0,1
db2csv/tvshow/0036_dev,16,-5,0,0,0,
db2csv/tvshow/0039_dev,16,1,16,0,0,1
db2csv/tvshow/0052_dev,16,1,16,0,0,2
db2csv/tvshow/0013_dev,16,-2,0,0,0,
db2csv/tvshow/0002_dev,16,-2,0,0,0,
db2csv/tvshow/0009_dev,16,1,16,0,0,1
db2csv/tvshow/0001_dev,16,-2,0,0,0,
db2csv/tvshow/0017_dev,16,1,16,0,0,1
db2csv/tvshow/0051_dev,16,1,16,0,0,3
db2csv/tvshow/0042_dev,16,1,16,0,0,1
db2csv/tvshow/0057_dev,16,-5,0,0,0,
db2csv/tvshow/0034_dev,16,-2,0,0,0,
db2csv/tvshow/0058_dev,16,-5,0,0,0,
db2csv/tvshow/0049_dev,16,1,16,0,0,1
db2csv/tvshow/0014_dev,16,-2,0,0,0,
db2csv/tvshow/0048_dev,16,0,1,15,0,-1
db2csv/tvshow/0003_dev,16,-12,0,0,0,
db2csv/tvshow/0018_dev,16,1,16,0,0,1
db2csv/tvshow/0059_dev,16,-5,0,0,0,
db2csv/tvshow/0004_dev,16,1,16,0,0,1
db2csv/tvshow/0046_dev,16,-5,0,0,0,
db2csv/tvshow/0021_dev,16,-2,0,0,0,
db2csv/tvshow/0024_dev,16,-2,0,0,0,
db2csv/tvshow/0062_dev,16,0,1,15,0,-1
db2csv/voter_1/0008_dev,16,1,16,0,0,1
db2csv/voter_1/0011_dev,16,-2,0,0,0,
db2csv/voter_1/0006_dev,16,-12,0,0,0,
db2csv/voter_1/0010_dev,16,1,16,0,0,1
db2csv/voter_1/0005_dev,16,-5,0,0,0,
db2csv/voter_1/0007_dev,16,-5,0,0,0,
db2csv/voter_1/0015_dev,16,0,0,16,0,-1
db2csv/voter_1/0012_dev,16,-2,0,0,0,
db2csv/voter_1/0013_dev,16,-5,0,0,0,
db2csv/voter_1/0002_dev,16,-2,0,0,0,
db2csv/voter_1/0009_dev,16,-2,0,0,0,
db2csv/voter_1/0001_dev,16,-2,0,0,0,
db2csv/voter_1/0014_dev,16,1,16,0,0,1
db2csv/voter_1/0003_dev,16,-2,0,0,0,
db2csv/voter_1/0004_dev,16,-2,0,0,0,
db2csv/world_1/0063_dev,16,-12,0,0,0,-1
db2csv/world_1/0114_dev,16,-2,0,0,0,
db2csv/world_1/0100_dev,16,-2,0,0,0,
db2csv/world_1/0067_dev,16,-12,0,0,0,-1
db2csv/world_1/0064_dev,16,-12,0,0,0,-1
db2csv/world_1/0025_dev,16,0,2,14,0,-1
db2csv/world_1/0047_dev,16,0,8,8,0,-1
db2csv/world_1/0008_dev,16,1,16,0,0,8
db2csv/world_1/0078_dev,16,0,9,7,0,-1
db2csv/world_1/0011_dev,16,1,16,0,0,4
db2csv/world_1/0031_dev,16,-2,0,0,0,
db2csv/world_1/0019_dev,16,1,16,0,0,1
db2csv/world_1/0069_dev,16,0,2,14,0,-1
db2csv/world_1/0061_dev,16,-2,0,0,0,
db2csv/world_1/0028_dev,16,1,16,0,0,1
db2csv/world_1/0066_dev,16,-12,0,0,0,-1
db2csv/world_1/0035_dev,16,1,16,0,0,6
db2csv/world_1/0043_dev,16,0,0,16,0,-1
db2csv/world_1/0084_dev,16,0,5,11,0,-1
db2csv/world_1/0041_dev,16,-2,0,0,0,
db2csv/world_1/0093_dev,16,-2,0,0,0,
db2csv/world_1/0118_dev,16,-12,0,0,0,
db2csv/world_1/0030_dev,16,0,5,11,0,-1
db2csv/world_1/0033_dev,16,1,16,0,0,1
db2csv/world_1/0077_dev,16,0,9,7,0,-1
db2csv/world_1/0022_dev,16,0,9,7,0,-1
db2csv/world_1/0113_dev,16,-2,0,0,0,
db2csv/world_1/0082_dev,16,-12,0,0,0,-1
db2csv/world_1/0083_dev,16,0,1,15,0,-1
db2csv/world_1/0120_dev,16,-12,0,0,0,
db2csv/world_1/0095_dev,16,0,3,13,0,-1
db2csv/world_1/0026_dev,16,1,16,0,0,4
db2csv/world_1/0096_dev,16,0,3,13,0,-1
db2csv/world_1/0050_dev,16,1,16,0,0,1
db2csv/world_1/0023_dev,16,-12,0,0,0,-1
db2csv/world_1/0119_dev,16,-12,0,0,0,
db2csv/world_1/0029_dev,16,0,5,11,0,-1
db2csv/world_1/0032_dev,16,-2,0,0,0,
db2csv/world_1/0055_dev,16,1,16,0,0,1
db2csv/world_1/0111_dev,16,-12,0,0,0,
db2csv/world_1/0016_dev,16,1,16,0,0,2
db2csv/world_1/0053_dev,16,0,10,6,0,-1
db2csv/world_1/0092_dev,16,1,16,0,0,1
db2csv/world_1/0006_dev,16,0,2,14,0,-1
db2csv/world_1/0010_dev,16,1,16,0,0,1
db2csv/world_1/0097_dev,16,-12,0,0,0,
db2csv/world_1/0085_dev,16,0,16,0,0,1
db2csv/world_1/0054_dev,16,-12,0,0,0,
db2csv/world_1/0037_dev,16,0,8,8,0,-1
db2csv/world_1/0040_dev,16,-5,0,0,0,
db2csv/world_1/0101_dev,16,-2,0,0,0,
db2csv/world_1/0086_dev,16,0,15,1,0,-1
db2csv/world_1/0027_dev,16,1,16,0,0,1
db2csv/world_1/0020_dev,16,1,16,0,0,1
db2csv/world_1/0087_dev,16,-5,0,0,0,
db2csv/world_1/0044_dev,16,0,5,11,0,-1
db2csv/world_1/0116_dev,16,-2,0,0,0,
db2csv/world_1/0007_dev,16,1,16,0,0,1
db2csv/world_1/0056_dev,16,0,7,9,0,-1
db2csv/world_1/0099_dev,16,-2,0,0,0,
db2csv/world_1/0015_dev,16,1,16,0,0,1
db2csv/world_1/0045_dev,16,1,16,0,0,1
db2csv/world_1/0117_dev,16,-12,0,0,0,
db2csv/world_1/0012_dev,16,0,9,7,0,-1
db2csv/world_1/0060_dev,16,-12,0,0,0,
db2csv/world_1/0088_dev,16,-5,0,0,0,
db2csv/world_1/0110_dev,16,-5,0,0,0,
db2csv/world_1/0065_dev,16,-12,0,0,0,-1
db2csv/world_1/0104_dev,16,-2,0,0,0,
db2csv/world_1/0038_dev,16,0,8,8,0,-1
db2csv/world_1/0081_dev,16,0,0,16,0,-1
db2csv/world_1/0068_dev,16,-12,0,0,0,-1
db2csv/world_1/0108_dev,16,1,16,0,0,4
db2csv/world_1/0103_dev,16,-2,0,0,0,
db2csv/world_1/0090_dev,16,-2,0,0,0,
db2csv/world_1/0036_dev,16,1,16,0,0,4
db2csv/world_1/0091_dev,16,1,16,0,0,3
db2csv/world_1/0089_dev,16,-2,0,0,0,
db2csv/world_1/0039_dev,16,-5,0,0,0,
db2csv/world_1/0052_dev,16,1,16,0,0,3
db2csv/world_1/0013_dev,16,-12,0,0,0,
db2csv/world_1/0002_dev,16,1,16,0,0,1
db2csv/world_1/0009_dev,16,1,16,0,0,1
db2csv/world_1/0115_dev,16,-2,0,0,0,
db2csv/world_1/0112_dev,16,1,16,0,0,1
db2csv/world_1/0001_dev,16,1,16,0,0,1
db2csv/world_1/0017_dev,16,1,16,0,0,1
db2csv/world_1/0109_dev,16,-5,0,0,0,
db2csv/world_1/0051_dev,16,1,16,0,0,3
db2csv/world_1/0042_dev,16,-2,0,0,0,
db2csv/world_1/0057_dev,16,1,16,0,0,1
db2csv/world_1/0079_dev,16,0,0,16,0,-1
db2csv/world_1/0034_dev,16,1,16,0,0,1
db2csv/world_1/0070_dev,16,0,2,14,0,-1
db2csv/world_1/0105_dev,16,1,16,0,0,1
db2csv/world_1/0058_dev,16,0,5,11,0,-1
db2csv/world_1/0102_dev,16,-2,0,0,0,
db2csv/world_1/0107_dev,16,0,11,5,0,-1
db2csv/world_1/0049_dev,16,1,16,0,0,1
db2csv/world_1/0014_dev,16,-12,0,0,0,
db2csv/world_1/0048_dev,16,0,8,8,0,-1
db2csv/world_1/0003_dev,16,1,16,0,0,1
db2csv/world_1/0018_dev,16,1,16,0,0,1
db2csv/world_1/0059_dev,16,-12,0,0,0,
db2csv/world_1/0098_dev,16,-12,0,0,0,
db2csv/world_1/0004_dev,16,0,3,13,0,-1
db2csv/world_1/0046_dev,16,1,16,0,0,1
db2csv/world_1/0021_dev,16,1,16,0,0,2
db2csv/world_1/0024_dev,16,-12,0,0,0,-1
db2csv/world_1/0080_dev,16,1,16,0,0,6
db2csv/world_1/0062_dev,16,-2,0,0,0,
db2csv/wta_1/0025_dev,16,-2,0,0,0,
db2csv/wta_1/0047_dev,16,-2,0,0,0,
db2csv/wta_1/0008_dev,16,-2,0,0,0,
db2csv/wta_1/0011_dev,16,-2,0,0,0,
db2csv/wta_1/0031_dev,16,-2,0,0,0,
db2csv/wta_1/0061_dev,16,-5,0,0,0,
db2csv/wta_1/0028_dev,16,-8,0,0,0,
db2csv/wta_1/0035_dev,16,-5,0,0,0,
db2csv/wta_1/0043_dev,16,-2,0,0,0,
db2csv/wta_1/0041_dev,16,-2,0,0,0,
db2csv/wta_1/0033_dev,16,-2,0,0,0,
db2csv/wta_1/0026_dev,16,-2,0,0,0,
db2csv/wta_1/0032_dev,16,-2,0,0,0,
db2csv/wta_1/0055_dev,16,-2,0,0,0,
db2csv/wta_1/0016_dev,16,-2,0,0,0,
db2csv/wta_1/0053_dev,16,-2,0,0,0,
db2csv/wta_1/0006_dev,16,-5,0,0,0,
db2csv/wta_1/0010_dev,16,-2,0,0,0,
db2csv/wta_1/0054_dev,16,-2,0,0,0,
db2csv/wta_1/0040_dev,16,-2,0,0,0,
