name,timeout,real,cpu,ram,process,status
55-tests/1,False,9.29627,42.551,1461124,4,0
55-tests/12,False,4.53408,20.4169,1262184,3,2
55-tests/24,False,3.69212,17.4175,1291816,3,0
55-tests/46,True,600.046,3597.36,1927820,,
55-tests/43,True,600.045,3597.98,1898244,,
55-tests/27,False,19.2841,101.86,1532832,4,0
55-tests/14,False,4.23909,20.5897,1503520,3,2
55-tests/23,False,3.83152,18.2216,1314644,3,0
55-tests/4,False,9.31146,51.9158,1318928,3,0
55-tests/20,False,3.28916,14.7531,1481180,3,0
55-tests/40,False,15.3061,87.0262,1554160,4,0
55-tests/8,False,4.29502,20.335,1539628,3,0
55-tests/44,False,4.82298,24.3825,1501504,3,0
55-tests/35,False,17.3204,98.7239,1642776,2,0
55-tests/10,False,4.35093,20.8825,1517548,3,2
55-tests/21,False,4.20864,17.7829,1526000,4,0
55-tests/18,False,24.5703,141.273,1487496,3,0
55-tests/52,False,29.8818,173.69,1435924,2,0
55-tests/3,False,8.90996,47.8837,1485064,3,0
55-tests/29,False,6.23172,30.3637,1483876,3,0
55-tests/36,False,4.27959,20.7656,1479856,3,0
55-tests/37,False,3.75639,17.4578,1560048,3,0
55-tests/6,False,4.73867,23.5524,1298740,4,0
55-tests/55,False,18.7556,114.606,1480224,3,0
55-tests/30,False,7.78872,41.7129,1525692,3,0
55-tests/39,False,4.31202,20.3522,1549284,3,0
55-tests/16,False,151.971,905.473,1629156,1,0
55-tests/53,False,24.7092,140.662,1411940,3,0
55-tests/54,False,9.19699,50.5243,1327216,4,0
55-tests/25,False,309.716,1912.8,1846740,3,0
55-tests/11,False,6.73288,23.4916,1414420,5,0
55-tests/7,False,3.25464,14.7839,1425500,3,0
55-tests/5,False,4.77077,23.1693,1513956,4,2
55-tests/51,False,21.8164,125.221,1380944,3,0
55-tests/32,False,11.2792,62.7864,1342768,1,0
55-tests/48,False,4.85611,23.2311,1311844,4,0
55-tests/28,False,4.35641,20.8236,1485256,4,0
55-tests/47,False,130.497,795.99,2995116,1,0
55-tests/13,False,4.8381,14.4127,1279648,3,0
55-tests/38,True,600.052,3597.41,1833332,,
55-tests/33,False,136.506,813.488,1560760,3,2
55-tests/26,False,19.6265,111.898,1599364,3,0
55-tests/45,False,4.8789,23.2671,1558744,3,0
55-tests/42,False,25.8151,150.518,1532152,0,0
55-tests/2,False,32.2522,189.544,1565304,4,0
55-tests/41,False,12.761,72.5985,1676556,3,0
55-tests/17,False,22.8167,131.737,1561044,3,0
55-tests/49,False,24.3692,140.763,1470680,3,0
55-tests/34,False,505.09,3018.03,1695672,3,0
55-tests/19,False,4.66385,15.0014,1375192,3,0
55-tests/15,False,5.29584,26.3977,1358060,3,2
55-tests/31,False,4.26252,20.2388,1457220,4,0
55-tests/9,False,295.128,1766.01,1663080,2,0
55-tests/50,False,6.44169,24.2879,1468680,4,0
55-tests/22,True,600.05,3594.85,1871452,,
