name,timeout,real,cpu,ram,process,status
55-tests/1,False,5.34406,16.7001,1049996,1,0
55-tests/12,False,6.47756,44.17,1837496,6,2
55-tests/24,False,3.93156,23.7326,1478080,1,0
55-tests/46,True,600.05,4782.83,2117452,,
55-tests/43,True,600.049,4794.86,2202612,,
55-tests/14,False,32.5128,252.168,1684648,6,2
55-tests/23,False,4.97916,24.0416,1640272,1,0
55-tests/27,False,157.849,1241.07,1800348,4,0
55-tests/4,False,4.60618,15.0883,970108,6,0
55-tests/20,False,2.87512,13.8208,1132956,1,0
55-tests/8,False,3.40257,20.7919,1524164,4,0
55-tests/44,False,2.88256,13.8482,1237940,0,0
55-tests/35,False,64.5194,258.861,944104,5,0
55-tests/16,False,8.50452,34.1063,1308708,1,0
55-tests/10,False,39.5043,196.449,1141920,6,2
55-tests/21,False,3.93154,18.846,1118264,1,0
55-tests/40,False,307.962,1231.55,1161352,5,0
55-tests/18,False,86.4979,685.149,1919260,4,0
55-tests/3,False,17.5273,69.9635,874664,6,0
55-tests/29,False,6.10336,40.3,1619764,1,0
55-tests/36,False,3.50425,14.6311,1144396,0,0
55-tests/37,False,2.98569,12.8691,978436,1,0
55-tests/52,False,53.0049,403.606,1847052,1,2
55-tests/6,False,17.0359,68.276,1095840,5,0
55-tests/55,False,9.41544,68.7569,1947464,5,0
55-tests/39,False,3.87551,25.2073,1606988,1,0
55-tests/30,False,15.0649,70.8111,1314160,5,0
55-tests/53,False,129.684,1029.09,1873528,3,0
55-tests/54,False,27.5117,104.551,899088,5,2
55-tests/25,False,207.786,1653.54,1963812,5,2
55-tests/11,False,8.79981,33.2032,1121808,1,0
55-tests/7,False,3.07456,15.7671,1491212,4,0
55-tests/5,False,71.1047,353.406,1245640,6,2
55-tests/38,True,600.046,4794.73,2348180,,
55-tests/32,False,5.74671,18.4355,1263412,5,0
55-tests/48,False,6.50709,30.8238,1326600,0,0
55-tests/28,False,3.98399,24.2999,1552852,1,0
55-tests/51,False,238.692,1184.27,1292352,5,0
55-tests/13,False,4.78754,13.1753,890400,1,0
55-tests/47,True,600.041,4795.34,2063856,,
55-tests/33,True,600.039,2999.2,1503028,,
55-tests/26,False,10.8276,69.0486,1844984,5,0
55-tests/45,False,3.44872,15.7599,1201724,0,2
55-tests/42,False,4.58511,28.8876,1925912,5,0
55-tests/2,False,27.9612,216.876,1994268,2,0
55-tests/41,False,4.86243,32.4313,1787176,5,0
55-tests/34,True,600.042,2396.24,1136440,,
55-tests/17,True,600.043,4796.33,2067224,,
55-tests/49,False,238.595,1886.5,1971840,5,0
55-tests/19,False,4.52072,13.5671,1085892,1,0
55-tests/15,False,75.5913,596.445,1908512,6,2
55-tests/31,False,4.85326,15.9318,959168,1,0
55-tests/22,True,600.043,4781.5,2047280,,
55-tests/50,False,5.72203,24.9595,1692916,1,0
55-tests/9,True,600.067,2999.37,1375060,,
