name,timeout,real,cpu,ram,process,status
55-tests/24,False,8.07032,22.6745,946788,3,0
55-tests/12,False,8.83343,24.6312,926908,2,2
55-tests/1,False,11.5995,36.3395,973956,1,0
55-tests/14,False,9.88434,37.111,1054652,3,2
55-tests/23,False,8.37549,31.7414,965892,1,0
55-tests/40,False,29.9807,117.485,1051484,2,0
55-tests/4,False,10.6072,39.9267,1065236,1,0
55-tests/20,False,7.36517,25.7945,955120,3,0
55-tests/8,False,7.91898,29.8653,1064056,2,0
55-tests/44,False,10.4423,38.9795,1109648,3,0
55-tests/35,False,18.9398,73.7205,996416,0,0
55-tests/27,False,161.613,644.244,1160848,3,0
55-tests/10,False,11.844,39.4025,1048540,0,2
55-tests/21,False,7.47211,27.7766,990792,2,0
55-tests/18,False,25.5044,99.5481,1097892,1,0
55-tests/52,False,38.0259,149.664,1116968,0,0
55-tests/3,False,13.8138,48.8334,1027460,1,2
55-tests/29,False,20.025,89.6997,971892,3,0
55-tests/36,False,10.5364,39.4054,1078348,2,0
55-tests/37,False,7.00783,25.0199,1075088,2,0
55-tests/6,False,10.0115,37.8857,1009968,2,0
55-tests/16,False,209.31,833.338,1098324,3,0
55-tests/55,False,14.9273,63.4223,993936,2,0
55-tests/30,False,13.4633,51.9346,963244,1,0
55-tests/39,False,7.99495,30.3012,982260,3,0
55-tests/53,False,25.0606,98.585,973312,1,0
55-tests/54,False,13.4821,51.7458,1041968,3,0
55-tests/46,True,600.044,2410.91,1326768,,
55-tests/11,False,6.70549,17.3461,1058232,2,0
55-tests/43,True,600.044,2398.41,1338876,,
55-tests/7,False,6.07616,21.6772,1059644,2,0
55-tests/5,False,9.97684,38.0981,1066416,1,2
55-tests/51,False,16.0071,61.9269,1068836,1,0
55-tests/32,False,18.4673,72.1579,1038020,1,0
55-tests/48,False,9.94599,38.0776,1002908,2,0
55-tests/28,False,7.96568,30.1512,978564,3,0
55-tests/13,False,4.40553,15.6456,1068076,3,0
55-tests/38,True,600.044,2399.67,1214260,,
55-tests/33,False,321.311,1283.37,1034688,1,2
55-tests/25,True,600.05,2562.37,1409532,,
55-tests/26,False,14.6293,63.5943,1094996,2,0
55-tests/45,False,11.1862,41.7827,1103524,0,0
55-tests/2,False,14.9854,59.6197,1089128,1,0
55-tests/42,False,27.7215,109.959,1057248,0,0
55-tests/41,False,14.7942,63.5958,1022596,2,0
55-tests/49,False,120.141,478.533,1057480,3,0
55-tests/17,False,143.206,570.157,1064428,2,0
55-tests/19,False,7.55337,27.1861,1049568,2,0
55-tests/15,False,10.0743,37.9715,1064384,2,2
55-tests/31,False,8.614,31.7544,1077768,3,0
55-tests/47,True,600.051,2513.67,1979948,,
55-tests/50,False,10.213,33.9092,1033980,3,0
55-tests/34,True,600.045,2391.07,1185524,,
55-tests/22,True,600.044,2393.71,1204436,,
55-tests/9,True,600.075,2399.48,1336444,,
