name,timeout,real,cpu,ram,process,status
55-tests/24,False,8.42004,18.1366,822100,2,0
55-tests/12,False,9.27432,20.6218,758996,2,2
55-tests/1,False,13.8969,34.4924,803776,1,0
55-tests/14,False,9.94425,30.211,773768,2,2
55-tests/23,False,7.66909,23.4963,826044,2,0
55-tests/4,False,13.4936,40.7063,881048,2,0
55-tests/20,False,6.94892,21.1739,829736,2,0
55-tests/8,False,8.56002,25.1349,802184,0,0
55-tests/40,False,41.0328,121.831,882228,1,0
55-tests/44,False,10.043,30.5199,803756,2,0
55-tests/35,False,19.2263,58.0076,892076,0,0
55-tests/10,False,9.46651,28.7792,886944,1,2
55-tests/21,False,7.93328,24.3717,814184,2,0
55-tests/18,False,149.104,447.265,858956,2,0
55-tests/16,False,203.346,609.897,857668,2,0
55-tests/3,False,15.4621,47.0708,791900,0,0
55-tests/52,False,39.1566,113.473,792048,1,0
55-tests/29,False,19.497,69.6995,824748,2,0
55-tests/36,False,15.0634,45.5102,829072,2,0
55-tests/37,False,6.623,20.0711,761448,2,0
55-tests/6,False,13.5742,41.2659,808180,2,0
55-tests/55,False,34.0505,135.62,864844,2,0
55-tests/39,False,8.15587,24.7473,743224,2,0
55-tests/30,False,89.0875,266.015,873312,2,0
55-tests/43,True,600.065,1793.98,931708,,
55-tests/46,True,600.07,1822.26,1002044,,
55-tests/27,True,600.044,1798.34,1055096,,
55-tests/11,False,5.0511,14.7626,817640,2,0
55-tests/54,False,15.015,38.8976,777844,2,0
55-tests/7,False,6.81516,19.0208,786296,1,0
55-tests/5,False,10.4933,31.5949,786092,2,2
55-tests/53,False,229.239,682.647,914196,2,0
55-tests/48,False,10.4668,31.6635,884472,2,0
55-tests/32,False,19.6619,58.9519,798124,2,0
55-tests/28,False,8.19374,24.5257,759236,2,0
55-tests/13,False,5.0811,14.1678,837900,2,0
55-tests/51,False,48.6202,145.408,808600,1,0
55-tests/38,True,600.039,1802.51,933668,,
55-tests/26,False,34.569,132.128,811612,2,0
55-tests/45,False,10.9094,30.0509,854812,0,0
55-tests/42,False,27.0208,83.5109,813192,0,0
55-tests/2,False,65.632,197.829,866188,2,0
55-tests/41,False,19.1596,67.5349,879188,2,0
55-tests/25,True,600.048,1919.74,1044908,,
55-tests/17,False,106.879,319.988,874840,2,0
55-tests/47,False,588.249,1845.99,1494688,2,0
55-tests/19,False,7.54687,22.5892,802572,2,0
55-tests/33,False,588.661,1765.31,1022972,2,2
55-tests/15,False,10.5359,31.7092,828996,2,2
55-tests/31,False,8.03539,23.813,811048,2,0
55-tests/50,False,9.12382,27.9479,859424,2,0
55-tests/34,True,600.046,1800.11,901904,,
55-tests/49,False,121.672,360.278,940392,2,0
55-tests/22,True,600.043,1801.54,953216,,
55-tests/9,True,600.082,1800.91,1090352,,
